run_key	lm	sentence_index	paper_id	speaker_id	start_sec	end_sec	source	reference	hypothesis	sentence_chrf	term_map_count	gold_term_count	gold_retrieved_count	source_supported_retrieved_count	noise_retrieved_count	noise_false_copied	term_map
newv9_none_block	1	159	2022.acl-long.367	NA	424.697	428.562	We evaluate both of these approaches in our experiments.	Wir bewerten beide Ansätze in unseren Experimenten.	Wir bewerten beide Ans ätze in unseren Experimenten .	100.000	2	0	0	0	2		vector->Vektor@0.903; approach->Ansatz@0.835
newv9_none_block	1	160	2022.acl-long.367	NA	431.704	439.486	We pre-train KinyaBERT on about two and half gigabytes of Kinyarwanda text, and compare it to three baseline models.	Wir trainieren KinyaBERT mit etwa zweieinhalb Gigabyte an Text in Kinyarwanda vor und vergleichen es mit drei Modellen der Baseline.	Wir vortrainieren Kinyabikira auf etwa zwei und einer halben Gigabyte Kinyarwanda -Text, und vergleichen es im Vergleich zu drei Basismodellen.	93.939	5	3	2	2	3	compared->im Vergleich zu@0.829	pretrained->vortrainiert@0.820; KinyaBERT->KinyaBERT@0.928; text->Text@0.853; texts->Text@0.850; compared->im Vergleich zu@0.829
newv9_none_block	1	161	2022.acl-long.367	NA	440.007	450.765	One is a multilingual model called XLM-R, that is trained on a large text corpora that is made of multiple languages.	Eines davon ist ein mehrsprachiges Modell namens XLM-R, das mit großen Textkorpora trainiert wird, die aus mehreren Sprachen bestehen.	Eines ist ein mehrsprachiges Modell namens XLM -R. Es ist auf einem großen Textkorpus trainiert,der aus mehreren Sprachen besteht.	90.299	9	6	5	5	4		Modeling->Modellierung@0.790; multilingual->mehrsprachiges@0.785; XLM->XLM@0.809; ICLR->ICLR@0.797; corpora->korpora@0.907; text->Text@0.892; texts->Text@0.862; languages->Sprachen@0.930; language->Sprache@0.822
newv9_none_block	1	162	2022.acl-long.367	NA	451.207	464.595	The other two baselines are pretrained on the same Kinyarwanda text using either the byte pair encoding algorithm or using morphological analysis without using the two tier transformer encoder architecture.	Die beiden anderen Baselines werden mit demselben Text auf Kinyarwanda vortrainiert, wobei entweder der byte pair encoding-Algorithmus oder die morphologische Analyse ohne die zweistufige Transformer-Encoder-Architektur verwendet wird.	Die beiden anderen Baselines sind auf demselben Kinyarwanda -Text vortrainiert,entweder mithilfe von Byte-Pair -Encoding Algorithmus oder mithilfe einer morphologische Analyse, ohne die zwei Tiyat- Transformer -Architektur zu verwenden.	91.489	16	10	9	10	6		languages->Sprachen@0.917; language->Sprache@0.813; baselines->Baselines@0.835; pretrained->vortrainiert@0.883; texts->Text@0.820; byte pair encoding->byte pair encoding@0.961; encoding->Kodierung@0.893; algorithm->Algorithmus@0.887; algorithms->Algorithmen@0.846; morphological->morphologische@0.834; morphologically->morphologisch@0.806; morphological analysis->morphologische Analyse@0.795; transformer->Transformer@0.893; transformer encoder->Transformer-Encoder@0.884; transformers->Transformer@0.838; encoder->Encoder@0.821
newv9_none_block	1	163	2022.acl-long.367	NA	466.096	478.896	All models are configured in the base architecture, which is about between a hundred and a hundred and ten million parameters, with Kinyarwanda with KinyaBERT using the least number of parameters.	Alle Modelle sind in der Basisarchitektur konfiguriert, die etwa hundert bis hundertzehn Millionen Parameter umfasst, wobei Kinyarwanda mit KinyaBERT die geringste Anzahl von Parametern verwendet.	Alle Modelle sind in der Basisarchitektur konfiguriert, die etwa zwischen einer hundert- und hundertzehn Millionen Parametern umfasst, wobei Kinyarwanda mit KinyaBERT mit der geringsten Anzahl von Parametern verwendet wird.	99.490	3	2	1	2	1		parameter->Parameter@0.792; KinyaBERT->KinyaBERT@0.961; number->Reihe@0.900
newv9_none_block	1	164	2022.acl-long.367	NA	479.639	491.284	All models except the multilingual are pretrained for thirty two thousand gradient updates with a batch size of two thousand five hundred and sixty sequences in each batch.	Alle außer dem mehrsprachigen Modell werden für zweiunddreißigtausend Gradient-Updates vortrainiert, mit einer Batchgröße von zweitausendfünfhundertsechzig Sequenzen in jedem Batch.	Alle Modelle außer dem mehrsprachigen sind dreißig tausend Gradient-Updates vortrainiert. Mit einer Batchgröße von zweitausend fünfhundertsechzig Sequenzen pro Batch.	88.950	5	3	3	4	1		multilingual->mehrsprachiges@0.784; pretrained->vortrainiert@0.845; gradient->Gradient@0.925; sequences->Sequenzen@0.949; sequence->Sequenz@0.852
newv9_none_block	1	165	2022.acl-long.367	NA	493.145	497.234	We evaluate the pretrained models on three sets of tasks.	Wir bewerten die vortrainierten Modelle anhand von drei Gruppen von Aufgaben.	Wir bewerten die vortrainierten Modelle anhand dreier Aufgabensätze. Ein Aufgaben satz	89.610	4	3	2	2	2		pretrained->vortrainiert@0.904; tasks->Aufgaben@0.961; task->Aufgabe@0.908; texts->Text@0.782
newv9_none_block	1	166	2022.acl-long.367	NA	497.455	504.213	One is the GLUE benchmark which has often been used for evaluating the effectiveness of pretrained language models.	Eine davon ist die GLUE-Benchmark, die häufig zur Bewertung der Effektivität von vortrainierten Sprachmodellen verwendet wird.	ist die GLOO-Benchmark, die häufig zur Bewertung der Wirksamkeit von vortrainierten Sprach-Sprachmodelle verwendet wird.	84.127	10	4	3	5	5		tasks->Aufgaben@0.954; task->Aufgabe@0.892; pretrained->vortrainiert@0.873; pretrained language->vortrainierten Sprach@0.861; language models->Sprachmodelle@0.874; pre-training->Vortrainings@0.843; pretraining->Vortraining@0.831; languages->Sprachen@0.801; language->Sprache@0.789; models->Modelle@0.810
newv9_none_block	1	167	2022.acl-long.367	NA	505.314	514.274	We obtain our GLUE benchmark data by translating the original benchmark data into Kinyarwanda using Google Translate.	Wir erhalten unsere GLUE-Benchmark-Daten, indem wir die originalen Benchmark-Daten mit Google Translate ins Kinyarwanda übersetzen.	Wir erhalten unsere Benchmark durch Übersetzen der ursprünglichen Benchmark-Daten in Kinyarwanda mithilfe von Google Translate.	86.260	3	2	1	1	2		data->Daten@0.939; training data->Trainingsdaten@0.805; dataset->Datensatz@0.796
newv9_none_block	1	168	2022.acl-long.367	NA	515.316	525.236	The second task is Kinyarwanda named entity recognition benchmark, which is a high quality dataset that was annotated by trained native speakers.	Die zweite Aufgabe ist die named entity recognition-Benchmark von Kinyarwanda, ein qualitativ hochwertiger Datensatz, der von trainierten Muttersprachlern annotiert wurde.	Die zweite Aufgabe besteht darin, Kinyarwanda -Namen -Named Entity Recognition-Benchmark zu erstellen, die aus einer hochwertigen Datensatz stammt, die von ausgebildeten Muttersprachlern annotiert wurde.	95.322	8	3	3	5	3		task->Aufgabe@0.953; tasks->Aufgaben@0.927; named entity recognition->Named Entity Recognition@0.797; quality->Qualität@0.808; dataset->Datensatz@0.944; datasets->Datensätzen@0.826; annotated->annotiert@0.822; training->Trainingssatz@0.783
newv9_none_block	1	169	2022.acl-long.367	NA	526.120	542.790	The third one is a news categorization task where we pull news articles from several websites and collecting their categorization tags that were assigned by the authors and then essentially trying to predict the same, the the same categories.	Bei der dritten Aufgabe handelt es sich um eine Kategorisierung von Nachrichten. Hier rufen wir Nachrichtenartikel von verschiedenen Websites ab und sammeln ihre Kategorisierungstags, die von den Autoren zugewiesen wurden. Im Wesentlichen versuchen wir, die gleichen Kategorien vorherzusagen.	Die dritte Aufgabe</ > besteht darin, einen Aufgabe zur Nachrichtenklassifizierung durchzuführen, bei der wir Nachrichten aus mehreren Websites sammeln und deren Kategorisierung durchführen, die von den Autoren festgelegt wurde. Dann versuchen wir im Wesentlichen, dieselben Kategorien vorherzusagen.	93.151	3	2	2	2	1		task->Aufgabe@0.961; tasks->Aufgaben@0.917; news->Nachrichten@0.883
newv9_none_block	1	170	2022.acl-long.367	NA	546.246	548.011	And now we go to the results.	Sehen wir uns jetzt die Ergebnisse an.	Und nun kommen wir zum Ergebnis. Für	65.789	0	0	0	0	0		
newv9_none_block	1	171	2022.acl-long.367	NA	548.672	554.866	For the GLUE benchmark, we find that KinyaBERT consistently outperforms baseline models.	Bei der GLUE-Benchmark haben wir festgestellt, dass KinyaBERT durchweg besser abschneidet als die Baseline-Modelle.	die GLOO-Benchmark haben wir festgestellt, dass KinyaBERT konsistent die Baselines-Modelle übertrifft.	78.261	3	3	2	2	1	baselines->Baselines@0.790	KinyaBERT->KinyaBERT@0.937; models->Modelle@0.809; baselines->Baselines@0.790
newv9_none_block	1	172	2022.acl-long.367	NA	555.209	558.916	Here we show the average performance for ten finetuning runs.	Hier zeigen wir die durchschnittliche Leistung von zehn Durchläufen zur Feinabstimmung.	Hier zeigen wir die durchschnittliche Leistung für zehn Feinabstimmung-Läufe.	83.908	3	1	1	1	2		models->Modelle@0.804; baselines->Baselines@0.784; finetuning->Feinabstimmung@0.929
newv9_none_block	1	173	2022.acl-long.367	NA	559.760	565.135	We also run a user evaluation of the translations that are produced by Google Translate.	Wir führen auch eine Benutzerevaluation der Übersetzungen durch, die von Google Translate erstellt werden.	Wir führen außerdem eine Benutzer-evaluation der von Google Translate erstellten Übersetzungen durch.	92.453	4	3	3	3	1		user->Benutzer@0.955; evaluation->evaluation@0.906; translations->Übersetzungen@0.901; translation->Übersetzung@0.844
newv9_none_block	1	174	2022.acl-long.367	NA	565.738	576.636	Essentially, user users rated about six thousand examples, assigning scores on a scale from one to four, assessing the quality of the translations.	Im Wesentlichen bewerteten die Benutzer etwa sechstausend Beispiele und vergaben Noten auf einer Skala von eins bis vier, um die Qualität der Übersetzungen zu bewerten.	Im Wesentlichen bewerteten die Benutzer etwa sechstausend Beispiele . Sie bewerteten sie auf einer Skala von eins bis vier, wobei sie die Qualität der Übersetzungen bewerten.	92.857	5	4	4	4	1		user->Benutzer@0.932; assessing->bewerten@0.904; quality->Qualität@0.948; translation->Übersetzung@0.868; translations->Übersetzungen@0.954
newv9_none_block	1	175	2022.acl-long.367	NA	577.659	580.706	The result is that many translations were noisy.	Das Ergebnis war, dass viele Übersetzungen qualitativ schlecht waren.	Das Ergebnis ist, dass viele Übersetzungen rauschig waren .	82.609	2	1	1	1	1		translations->Übersetzungen@0.948; translation->Übersetzung@0.840
newv9_none_block	1	176	2022.acl-long.367	NA	584.195	591.621	But, all models had to cope with the same translation noise, and the relative performance between the models is still important to notice.	Aber alle Modelle mussten mit der gleichen schlechten Qualität der Übersetzung umgehen, und die relative Leistung zwischen den Modellen kann immer noch bedeutend festgestellt werden.	Aber unsere Modelle konnten dieselben Übersetzungsfehler bewältigen und die relative Leistung zwischen den Modellen bleibt dennoch wichtig zu beachten. Für	79.670	2	2	2	2	0		translation->Übersetzung@0.783; models->Modelle@0.875
newv9_none_block	1	177	2022.acl-long.367	NA	592.946	603.253	For the named entity recognition task, we also find that KinyaBERT gives the best performance with the affix distribution regression variant performing best.	Bei der Aufgabe Named Entity Recognition stellten wir außerdem fest, dass KinyaBERT die beste Leistung erbringt, wobei die Variante mit der Verteilungsregression der Affixe am besten abschneidet.	den Namen, den die Aufgabe zur Erkennung von Namen hat, haben wir ebenfalls festgestellt, dass KinyaBERT die beste Leistung erzielt,mit einem F1-Score von , der besser abschneidet.	82.051	4	4	2	2	2		tasks->Aufgaben@0.957; task->Aufgabe@0.958; named entity recognition->Named Entity Recognition@0.867; BERT->BERT@0.917
newv9_none_block	1	178	2022.acl-long.367	NA	603.414	607.537	These results are also averages of ten finetuning runs.	Diese Ergebnisse sind auch Mittelwerte von zehn Durchläufen zur Feinabstimmung.	Dies sind ebenfalls Durchschnittswerte aus zehn Feinabstimmung-Läufen. Für die	87.342	1	1	1	1	0		finetuning->Feinabstimmung@0.871
newv9_none_block	1	179	2022.acl-long.367	NA	609.285	613.255	For the news categorization task, we find mixed results.	Bei der Aufgabe zur Kategorisierung der Nachrichten bekamen wir gemischte Ergebnisse.	Nachrichten-Kategorisierungsaufgabe, finden wir gemischte Ergebnisse.	75.294	3	2	2	2	1		news->Nachrichten@0.815; task->Aufgabe@0.953; tasks->Aufgaben@0.897
newv9_none_block	1	180	2022.acl-long.367	NA	613.415	621.295	Previous work on text classification for Kinyarwanda had found that simple keyword detection is mostly enough for solving this specific task.	Frühere Arbeiten zur Textklassifizierung für Kinyarwanda hatten herausgefunden, dass eine einfache Schlüsselworterkennung meistens ausreicht, um diese spezifische Aufgabe zu lösen.	Obwohl die Kontextklassifikation für Kinyarwanda einfache Schlüsselwort -Erkennung meist ausreicht, um diese spezifische Aufgabe zu lösen,	71.111	9	3	3	5	4	context->Kontext@0.837	contexts->Kontexte@0.840; classification->Klassifikation@0.928; text classification->Textklassifizierung@0.912; text->Text@0.875; texts->Text@0.873; context->Kontext@0.837; detection->Erkennung@0.899; task->Aufgabe@0.967; tasks->Aufgaben@0.911
newv9_none_block	1	181	2022.acl-long.367	NA	621.455	626.200	Therefore, there is less gain from using pretrained language models.	Daher ist die Verwendung von vortrainierten Sprachmodellen weniger erfolgsversprechend.	gibt es daher weniger Nutzen, wenn man vortrainierten Sprach-Modelle	68.966	11	3	3	5	6		task->Aufgabe@0.967; tasks->Aufgaben@0.905; language models->Sprachmodelle@0.890; pretrained->vortrainiert@0.883; pretrained language->vortrainierten Sprach@0.876; pre-training->Vortrainings@0.859; pretraining->Vortraining@0.851; language->Sprache@0.840; languages->Sprachen@0.822; Language Model->Sprachmodell@0.816; models->Modelle@0.813
newv9_none_block	1	182	2022.acl-long.367	NA	627.283	630.390	On this particular task of news categorization.	Jetzt zu dieser besonderen Aufgabe der Kategorisierung von Nachrichten.	verwendet. Auf dieser speziellen Aufgabe der Nachrichten-Kategorisierung.	87.324	4	2	2	2	2		language models->Sprachmodelle@0.850; task->Aufgabe@0.952; tasks->Aufgaben@0.913; news->Nachrichten@0.874
