run_key	lm	paper_id	segment_idx	start_sec	end_sec	duration_sec	term_map_count	score_min	score_mean	score_max	marginal_078_080	current_window_refs	stale_lookback_refs	future_refs	gold_refs_by_sentence_overlap	source_supported_refs_by_sentence_overlap	noise_refs_by_sentence_overlap	term_map
newv9_none_block	2	2022.acl-long.268	160	307.200	309.120	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	161	309.120	311.040	1.920	2	0.8255	0.8658	0.9061	0	2	0	0	1	1	1	annotated->annotiert@0.906; user->Benutzer@0.826
newv9_none_block	2	2022.acl-long.268	162	311.040	312.960	1.920	1	0.8137	0.8137	0.8137	0	1	0	0	0	0	1	tasks->Aufgaben@0.814
newv9_none_block	2	2022.acl-long.268	163	312.960	314.880	1.920	2	0.8266	0.8387	0.8508	0	2	0	0	1	2	0	lexical->lexikalische@0.851; English->Englischen@0.827
newv9_none_block	2	2022.acl-long.268	164	314.880	316.800	1.920	1	0.8416	0.8416	0.8416	0	1	0	0	1	1	0	lexical->lexikalische@0.842
newv9_none_block	2	2022.acl-long.268	165	316.800	318.720	1.920	1	0.8241	0.8241	0.8241	0	1	0	0	0	0	1	labeled->markiert@0.824
newv9_none_block	2	2022.acl-long.268	166	318.720	320.640	1.920	2	0.8556	0.8981	0.9406	0	2	0	0	1	1	1	languages->Sprachen@0.941; language->Sprache@0.856
newv9_none_block	2	2022.acl-long.268	167	320.640	322.560	1.920	3	0.7839	0.8385	0.9124	1	3	0	0	1	1	2	languages->Sprachen@0.912; language->Sprache@0.819; CONLL->CONLL@0.784
newv9_none_block	2	2022.acl-long.268	168	322.560	324.480	1.920	4	0.7955	0.8767	0.9596	1	4	0	0	2	2	2	encoding->Kodierung@0.960; BIO->BIO@0.891; decoding->Dekodierung@0.861; positional encoding->Positionskodierung@0.796
newv9_none_block	2	2022.acl-long.268	169	324.480	326.400	1.920	3	0.7970	0.8588	0.9091	1	3	0	0	2	2	1	encoding->Kodierung@0.909; encode->kodieren@0.870; decoding->Dekodierung@0.797
newv9_none_block	2	2022.acl-long.268	170	326.400	328.320	1.920	2	0.7952	0.8366	0.8780	1	2	0	0	1	1	1	token->Token@0.878; tokens->Token@0.795
newv9_none_block	2	2022.acl-long.268	171	328.320	330.240	1.920	1	0.8117	0.8117	0.8117	0	1	0	0	1	1	0	token->Token@0.812
newv9_none_block	2	2022.acl-long.268	172	330.240	332.160	1.920	1	0.8724	0.8724	0.8724	0	1	0	0	1	1	0	token->Token@0.872
newv9_none_block	2	2022.acl-long.268	173	332.160	334.080	1.920	5	0.7867	0.8812	0.9673	1	5	0	0	2	2	3	machine learning->maschinelles Lernen@0.967; number->Reihe@0.917; learning->Lernen@0.912; machine translation->maschinelle Übersetzung@0.822; transfer learning->Transferlernen@0.787
newv9_none_block	2	2022.acl-long.268	174	334.080	336.000	1.920	3	0.7936	0.8779	0.9545	1	3	0	0	1	1	2	corpus->Korpus@0.954; number->Reihe@0.886; corpora->korpora@0.794
newv9_none_block	2	2022.acl-long.268	175	336.000	337.920	1.920	2	0.8097	0.8871	0.9644	0	2	0	0	1	1	1	corpus->Korpus@0.964; corpora->korpora@0.810
newv9_none_block	2	2022.acl-long.268	176	337.920	339.840	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	177	339.840	341.760	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	178	341.760	343.680	1.920	3	0.8489	0.9215	0.9652	0	3	0	0	2	2	1	number->Reihe@0.965; tokens->Token@0.950; token->Token@0.849
newv9_none_block	2	2022.acl-long.268	179	343.680	345.600	1.920	4	0.7873	0.8924	0.9465	1	4	0	0	3	3	1	spans->Passagen@0.947; number->Reihe@0.929; labeled->markiert@0.907; tokens->Token@0.787
newv9_none_block	2	2022.acl-long.268	180	345.600	347.520	1.920	3	0.9097	0.9361	0.9548	0	3	0	0	2	3	0	spans->Passagen@0.955; English->Englischen@0.944; labeled->markiert@0.910
newv9_none_block	2	2022.acl-long.268	181	347.520	349.440	1.920	2	0.7995	0.8142	0.8289	1	2	0	0	2	2	0	labeled->markiert@0.829; spans->Passagen@0.799
newv9_none_block	2	2022.acl-long.268	182	349.440	351.360	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	183	351.360	353.280	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	184	353.280	355.200	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	185	355.200	357.120	1.920	3	0.8498	0.8881	0.9610	0	3	0	0	1	1	2	dataset->Datensatz@0.961; datasets->Datensätzen@0.853; data->Daten@0.850
newv9_none_block	2	2022.acl-long.268	186	357.120	359.040	1.920	2	0.8467	0.9011	0.9554	0	2	0	0	0	0	2	dataset->Datensatz@0.955; datasets->Datensätzen@0.847
newv9_none_block	2	2022.acl-long.268	187	359.040	360.960	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	188	360.960	362.880	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	189	362.880	364.800	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	190	364.800	366.720	1.920	1	0.8171	0.8171	0.8171	0	1	0	0	1	1	0	annotated->annotiert@0.817
newv9_none_block	2	2022.acl-long.268	191	366.720	368.640	1.920	3	0.7833	0.8266	0.9019	2	3	0	0	2	2	1	BIO->BIO@0.902; annotated->annotiert@0.795; BETO->BETO@0.783
newv9_none_block	2	2022.acl-long.268	192	368.640	370.560	1.920	1	0.8856	0.8856	0.8856	0	1	0	0	1	1	0	BIO->BIO@0.886
newv9_none_block	2	2022.acl-long.268	193	370.560	372.480	1.920	3	0.8416	0.8836	0.9487	0	3	0	0	1	2	1	words->Wörtern@0.949; word->Wort@0.860; BIO->BIO@0.842
newv9_none_block	2	2022.acl-long.268	194	372.480	374.400	1.920	2	0.8102	0.8597	0.9091	0	2	0	0	0	1	1	words->Wörtern@0.909; word->Wort@0.810
newv9_none_block	2	2022.acl-long.268	195	374.400	376.320	1.920	2	0.7936	0.8474	0.9013	1	2	0	0	0	1	1	words->Wörtern@0.901; word->Wort@0.794
newv9_none_block	2	2022.acl-long.268	196	376.320	378.240	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	197	378.240	380.160	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	198	380.160	382.080	1.920	1	0.8731	0.8731	0.8731	0	1	0	0	1	1	0	labeled->markiert@0.873
newv9_none_block	2	2022.acl-long.268	199	382.080	384.000	1.920	1	0.9321	0.9321	0.9321	0	1	0	0	1	1	0	English->Englischen@0.932
newv9_none_block	2	2022.acl-long.268	200	384.000	385.920	1.920	2	0.8400	0.8424	0.8447	0	2	0	0	1	1	1	English->Englischen@0.845; dataset->Datensatz@0.840
newv9_none_block	2	2022.acl-long.268	201	385.920	387.840	1.920	2	0.8688	0.9191	0.9694	0	2	0	0	1	1	1	dataset->Datensatz@0.969; datasets->Datensätzen@0.869
newv9_none_block	2	2022.acl-long.268	202	387.840	389.760	1.920	3	0.8911	0.9333	0.9565	0	3	0	0	2	2	1	models->Modelle@0.957; task->Aufgabe@0.952; tasks->Aufgaben@0.891
newv9_none_block	2	2022.acl-long.268	203	389.760	391.680	1.920	4	0.8690	0.9266	0.9585	0	4	0	0	2	3	1	Detecting->Erkennung@0.959; extracting->extrahieren@0.950; task->Aufgabe@0.929; tasks->Aufgaben@0.869
newv9_none_block	2	2022.acl-long.268	204	391.680	393.600	1.920	3	0.8592	0.8826	0.9242	0	3	0	0	2	3	0	Detecting->Erkennung@0.924; lexical->lexikalische@0.864; extracting->extrahieren@0.859
newv9_none_block	2	2022.acl-long.268	205	393.600	395.520	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	206	395.520	397.440	1.920	1	0.8968	0.8968	0.8968	0	1	0	0	1	1	0	model->Modell@0.897
newv9_none_block	2	2022.acl-long.268	207	397.440	399.360	1.920	1	0.9565	0.9565	0.9565	0	1	0	0	1	1	0	model->Modell@0.956
newv9_none_block	2	2022.acl-long.268	208	399.360	401.280	1.920	2	0.8300	0.8527	0.8755	0	2	0	0	2	2	0	previous->früheren@0.875; model->Modell@0.830
newv9_none_block	2	2022.acl-long.268	209	401.280	403.200	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	210	403.200	405.120	1.920	1	0.9006	0.9006	0.9006	0	1	0	0	1	1	0	features->Funktionen@0.901
newv9_none_block	2	2022.acl-long.268	211	405.120	407.040	1.920	1	0.8750	0.8750	0.8750	0	1	0	0	1	1	0	features->Funktionen@0.875
newv9_none_block	2	2022.acl-long.268	212	407.040	408.960	1.920	1	0.9488	0.9488	0.9488	0	1	0	0	1	1	0	features->Funktionen@0.949
newv9_none_block	2	2022.acl-long.268	213	408.960	410.880	1.920	2	0.8463	0.8820	0.9176	0	2	0	0	2	2	0	features->Funktionen@0.918; binary->binäre@0.846
newv9_none_block	2	2022.acl-long.268	214	410.880	412.800	1.920	5	0.7929	0.8716	0.9511	1	5	0	0	3	3	2	token->Token@0.951; word->Wort@0.947; words->Wörtern@0.834; features->Funktionen@0.833; tokens->Token@0.793
newv9_none_block	2	2022.acl-long.268	215	412.800	414.720	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	216	414.720	416.640	1.920	1	0.7839	0.7839	0.7839	1	1	0	0	0	0	1	computation->berechnung@0.784
newv9_none_block	2	2022.acl-long.268	217	416.640	418.560	1.920	1	0.9526	0.9526	0.9526	0	1	0	0	1	1	0	features->Funktionen@0.953
newv9_none_block	2	2022.acl-long.268	218	418.560	420.480	1.920	1	0.9516	0.9516	0.9516	0	1	0	0	1	1	0	features->Funktionen@0.952
newv9_none_block	2	2022.acl-long.268	219	420.480	422.400	1.920	3	0.8630	0.8926	0.9331	0	3	0	0	2	2	1	task->Aufgabe@0.933; tasks->Aufgaben@0.882; named entity recognition->Named Entity Recognition@0.863
newv9_none_block	2	2022.acl-long.268	220	422.400	424.320	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	221	424.320	426.240	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	222	426.240	428.160	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	223	428.160	430.080	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	224	430.080	432.000	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	225	432.000	433.920	1.920	1	0.8422	0.8422	0.8422	0	1	0	0	1	1	0	CRF->CRF@0.842
newv9_none_block	2	2022.acl-long.268	226	433.920	435.840	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	227	435.840	437.760	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	228	437.760	439.680	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	229	439.680	441.600	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	230	441.600	443.520	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	231	443.520	445.440	1.920	3	0.7865	0.8354	0.9033	1	3	0	0	3	3	0	features->Funktionen@0.903; model->Modell@0.816; CRF->CRF@0.786
newv9_none_block	2	2022.acl-long.268	232	445.440	447.360	1.920	3	0.8815	0.9085	0.9504	0	3	0	0	1	1	2	dataset->Datensatz@0.950; data->Daten@0.894; datasets->Datensätzen@0.882
newv9_none_block	2	2022.acl-long.268	233	447.360	449.280	1.920	3	0.7995	0.8392	0.8910	1	3	0	0	2	2	1	dataset->Datensatz@0.891; datasets->Datensätzen@0.827; lexical->lexikalische@0.800
newv9_none_block	2	2022.acl-long.268	234	449.280	451.200	1.920	1	0.9421	0.9421	0.9421	0	1	0	0	1	1	0	detection->Erkennung@0.942
newv9_none_block	2	2022.acl-long.268	235	451.200	453.120	1.920	4	0.7980	0.8593	0.9151	1	4	0	0	1	1	3	dataset->Datensatz@0.915; detection->Erkennung@0.910; data->Daten@0.814; datasets->Datensätzen@0.798
newv9_none_block	2	2022.acl-long.268	236	453.120	455.040	1.920	1	0.8439	0.8439	0.8439	0	1	0	0	1	1	0	dataset->Datensatz@0.844
newv9_none_block	2	2022.acl-long.268	237	455.040	456.960	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	238	456.960	458.880	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	239	458.880	460.800	1.920	3	0.9242	0.9427	0.9658	0	3	0	0	2	2	1	task->Aufgabe@0.966; tasks->Aufgaben@0.938; models->Modelle@0.924
newv9_none_block	2	2022.acl-long.268	240	460.800	462.720	1.920	2	0.9331	0.9497	0.9663	0	2	0	0	0	0	2	task->Aufgabe@0.966; tasks->Aufgaben@0.933
newv9_none_block	2	2022.acl-long.268	241	462.720	464.640	1.920	2	0.8866	0.8978	0.9091	0	2	0	0	1	1	1	transformers->Transformer@0.909; transformer->Transformer@0.887
newv9_none_block	2	2022.acl-long.268	242	464.640	466.560	1.920	4	0.8290	0.8862	0.9344	0	4	0	0	2	2	2	model->Modell@0.934; transformer->Transformer@0.930; transformers->Transformer@0.851; transformer encoder->Transformer-Encoder@0.829
newv9_none_block	2	2022.acl-long.268	243	466.560	468.480	1.920	4	0.7939	0.8285	0.8627	1	4	0	0	4	4	0	monolingual->einsprachiges@0.863; BETO->BETO@0.852; model->Modell@0.805; BERT model->BERT-Modell@0.794
newv9_none_block	2	2022.acl-long.268	244	468.480	470.400	1.920	6	0.8473	0.8889	0.9302	0	6	0	0	6	6	0	monolingual->einsprachiges@0.930; BERT model->BERT-Modell@0.929; multilingual BERT->mehrsprachiges BERT@0.896; model->Modell@0.866; BERT->BERT@0.865; multilingual->mehrsprachiges@0.847
newv9_none_block	2	2022.acl-long.268	245	470.400	472.320	1.920	2	0.8099	0.8134	0.8169	0	2	0	0	2	2	0	multilingual BERT->mehrsprachiges BERT@0.817; multilingual->mehrsprachiges@0.810
newv9_none_block	2	2022.acl-long.268	246	472.320	474.240	1.920	3	0.7825	0.8529	0.9531	1	3	0	0	1	1	2	models->Modelle@0.953; multilingual BERT->mehrsprachiges BERT@0.823; model->Modell@0.783
newv9_none_block	2	2022.acl-long.268	247	474.240	476.160	1.920	2	0.8845	0.9050	0.9254	0	2	0	0	1	1	1	transformers->Transformer@0.925; transformer->Transformer@0.885
newv9_none_block	2	2022.acl-long.268	248	476.160	478.080	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	249	478.080	480.000	1.920	3	0.8085	0.8334	0.8499	0	3	0	0	0	2	1	multilingual BERT->mehrsprachiges BERT@0.850; multilingual->mehrsprachiges@0.842; Modeling->Modellierung@0.808
newv9_none_block	2	2022.acl-long.268	250	480.000	481.920	1.920	3	0.8214	0.8819	0.9575	0	3	0	0	2	3	0	BETO->BETO@0.957; multilingual BERT->mehrsprachiges BERT@0.867; BERT->BERT@0.821
newv9_none_block	2	2022.acl-long.268	251	481.920	483.840	1.920	1	0.9596	0.9596	0.9596	0	1	0	0	1	1	0	BETO->BETO@0.960
newv9_none_block	2	2022.acl-long.268	252	483.840	485.760	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	253	485.760	487.680	1.920	1	0.9588	0.9588	0.9588	0	1	0	0	1	1	0	metrics->Metriken@0.959
newv9_none_block	2	2022.acl-long.268	254	487.680	489.600	1.920	1	0.8847	0.8847	0.8847	0	1	0	0	0	0	1	metrics->Metriken@0.885
newv9_none_block	2	2022.acl-long.268	255	489.600	491.520	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	256	491.520	493.440	1.920	3	0.8006	0.8557	0.9099	0	3	0	0	2	2	1	CRF->CRF@0.910; models->Modelle@0.857; model->Modell@0.801
newv9_none_block	2	2022.acl-long.268	257	493.440	495.360	1.920	1	0.8640	0.8640	0.8640	0	1	0	0	1	1	0	model->Modell@0.864
newv9_none_block	2	2022.acl-long.268	258	495.360	497.280	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	259	497.280	499.200	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	260	499.200	501.120	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	261	501.120	503.040	1.920	1	0.8611	0.8611	0.8611	0	1	0	0	0	1	0	multilingual BERT->mehrsprachiges BERT@0.861
newv9_none_block	2	2022.acl-long.268	262	503.040	504.960	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	263	504.960	506.880	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	264	506.880	508.800	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	265	508.800	510.720	1.920	2	0.8173	0.8874	0.9575	0	2	0	0	1	1	1	question->Frage@0.957; questions->Fragen@0.817
newv9_none_block	2	2022.acl-long.268	266	510.720	512.640	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	267	512.640	514.560	1.920	2	0.8606	0.8626	0.8646	0	2	0	0	2	2	0	CRF->CRF@0.865; BiLSTM-CRF->BiLSTM-CRF@0.861
newv9_none_block	2	2022.acl-long.268	268	514.560	516.480	1.920	1	0.8633	0.8633	0.8633	0	1	0	0	1	1	0	model->Modell@0.863
newv9_none_block	2	2022.acl-long.268	269	516.480	518.400	1.920	2	0.8878	0.9269	0.9661	0	2	0	0	1	1	1	embeddings->Einbettungen@0.966; embedding->Einbettung@0.888
newv9_none_block	2	2022.acl-long.268	270	518.400	520.320	1.920	4	0.7820	0.8560	0.9323	1	4	0	0	3	3	1	information->Informationen@0.932; linguistic->sprachlichen@0.889; linguistics->Linguistik@0.820; embeddings->Einbettungen@0.782
newv9_none_block	2	2022.acl-long.268	271	520.320	522.240	1.920	1	0.9151	0.9151	0.9151	0	1	0	0	1	1	0	information->Informationen@0.915
newv9_none_block	2	2022.acl-long.268	272	522.240	524.160	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	273	524.160	526.080	1.920	5	0.7824	0.8269	0.8936	3	5	0	0	2	2	3	model->Modell@0.894; transformer->Transformer@0.868; transformer encoder->Transformer-Encoder@0.797; transformers->Transformer@0.793; BERT model->BERT-Modell@0.782
newv9_none_block	2	2022.acl-long.268	274	526.080	528.000	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	275	528.000	529.920	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	276	529.920	531.840	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	277	531.840	533.760	1.920	4	0.7873	0.8074	0.8336	2	4	0	0	3	3	1	CRF->CRF@0.834; model->Modell@0.817; FLR->FLR@0.791; BiLSTM-CRF->BiLSTM-CRF@0.787
newv9_none_block	2	2022.acl-long.268	278	533.760	535.680	1.920	1	0.8049	0.8049	0.8049	0	1	0	0	0	0	1	FLR->FLR@0.805
newv9_none_block	2	2022.acl-long.268	279	535.680	537.600	1.920	2	0.8958	0.9130	0.9302	0	2	0	0	1	1	1	embedding->Einbettung@0.930; embeddings->Einbettungen@0.896
newv9_none_block	2	2022.acl-long.268	280	537.600	539.520	1.920	4	0.8148	0.8653	0.9589	0	4	0	0	2	2	2	embeddings->Einbettungen@0.959; embedding->Einbettung@0.860; transformer->Transformer@0.827; transformers->Transformer@0.815
newv9_none_block	2	2022.acl-long.268	281	539.520	541.440	1.920	1	0.8273	0.8273	0.8273	0	1	0	0	1	1	0	embeddings->Einbettungen@0.827
newv9_none_block	2	2022.acl-long.268	282	541.440	543.360	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	283	543.360	545.280	1.920	4	0.8017	0.8556	0.9504	0	4	0	0	2	2	2	transformer->Transformer@0.950; transformers->Transformer@0.851; embeddings->Einbettungen@0.819; transformer encoder->Transformer-Encoder@0.802
newv9_none_block	2	2022.acl-long.268	284	545.280	547.200	1.920	4	0.8155	0.8477	0.8760	0	4	0	0	1	1	3	contexts->Kontexte@0.876; context->Kontext@0.869; embeddings->Einbettungen@0.830; binary->binäre@0.816
newv9_none_block	2	2022.acl-long.268	285	547.200	549.120	1.920	2	0.8407	0.8754	0.9102	0	2	0	0	1	2	0	English->Englischen@0.910; embeddings->Einbettungen@0.841
newv9_none_block	2	2022.acl-long.268	286	549.120	551.040	1.920	4	0.8226	0.8511	0.8721	0	4	0	0	2	3	1	English->Englischen@0.872; embeddings->Einbettungen@0.855; embedding->Einbettung@0.855; BERT->BERT@0.823
newv9_none_block	2	2022.acl-long.268	287	551.040	552.960	1.920	4	0.8540	0.8814	0.9449	0	4	0	0	1	3	1	embeddings->Einbettungen@0.945; multilingual BERT->mehrsprachiges BERT@0.869; multilingual->mehrsprachiges@0.858; embedding->Einbettung@0.854
newv9_none_block	2	2022.acl-long.268	288	552.960	554.880	1.920	3	0.7830	0.8347	0.8857	1	3	0	0	2	2	1	embeddings->Einbettungen@0.886; BPE->BPE@0.835; embedding->Einbettung@0.783
newv9_none_block	2	2022.acl-long.268	289	554.880	556.800	1.920	3	0.8006	0.8420	0.8890	0	3	0	0	2	2	1	embeddings->Einbettungen@0.889; BPE->BPE@0.837; embedding->Einbettung@0.801
newv9_none_block	2	2022.acl-long.268	290	556.800	558.720	1.920	1	0.8583	0.8583	0.8583	0	1	0	0	1	1	0	embeddings->Einbettungen@0.858
newv9_none_block	2	2022.acl-long.268	291	558.720	560.640	1.920	2	0.8043	0.8518	0.8993	0	2	0	0	1	1	1	embeddings->Einbettungen@0.899; embedding->Einbettung@0.804
newv9_none_block	2	2022.acl-long.268	292	560.640	562.560	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	293	562.560	564.480	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	294	564.480	566.400	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	295	566.400	568.320	1.920	3	0.8066	0.8664	0.9519	0	3	0	0	2	2	1	models->Modelle@0.952; CRF->CRF@0.841; model->Modell@0.807
newv9_none_block	2	2022.acl-long.268	296	568.320	570.240	1.920	1	0.8443	0.8443	0.8443	0	1	0	0	0	0	1	model->Modell@0.844
newv9_none_block	2	2022.acl-long.268	297	570.240	572.160	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	298	572.160	574.080	1.920	3	0.8405	0.9003	0.9435	0	3	0	0	3	3	0	BETO->BETO@0.944; BPE->BPE@0.917; embeddings->Einbettungen@0.840
newv9_none_block	2	2022.acl-long.268	299	574.080	576.000	1.920	2	0.8099	0.8682	0.9265	0	2	0	0	2	2	0	BPE->BPE@0.927; embeddings->Einbettungen@0.810
newv9_none_block	2	2022.acl-long.268	300	576.000	577.920	1.920	3	0.8309	0.8622	0.9221	0	3	0	0	2	2	1	embeddings->Einbettungen@0.922; BPE->BPE@0.834; embedding->Einbettung@0.831
newv9_none_block	2	2022.acl-long.268	301	577.920	579.840	1.920	2	0.8026	0.8463	0.8900	0	2	0	0	1	1	1	embeddings->Einbettungen@0.890; embedding->Einbettung@0.803
newv9_none_block	2	2022.acl-long.268	302	579.840	581.760	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	303	581.760	583.680	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	304	583.680	585.600	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	305	585.600	587.520	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	306	587.520	589.440	1.920	2	0.8792	0.9160	0.9528	0	2	0	0	1	1	1	embeddings->Einbettungen@0.953; embedding->Einbettung@0.879
newv9_none_block	2	2022.acl-long.268	307	589.440	591.360	1.920	1	0.8112	0.8112	0.8112	0	1	0	0	0	0	1	embeddings->Einbettungen@0.811
newv9_none_block	2	2022.acl-long.268	308	591.360	593.280	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	309	593.280	595.200	1.920	2	0.8204	0.8345	0.8486	0	2	0	0	0	2	0	multilingual BERT->mehrsprachiges BERT@0.849; multilingual->mehrsprachiges@0.820
newv9_none_block	2	2022.acl-long.268	310	595.200	597.120	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	311	597.120	599.040	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	312	599.040	600.960	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	313	600.960	602.880	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	314	602.880	604.800	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	315	604.800	606.720	1.920	2	0.8617	0.9083	0.9549	0	2	0	0	1	1	1	question->Frage@0.955; questions->Fragen@0.862
newv9_none_block	2	2022.acl-long.268	316	606.720	608.640	1.920	2	0.7900	0.8705	0.9510	1	2	0	0	2	2	0	detection->Erkennung@0.951; question->Frage@0.790
newv9_none_block	2	2022.acl-long.268	317	608.640	610.560	1.920	5	0.7865	0.8625	0.9439	2	5	0	0	2	4	1	transfer learning->Transferlernen@0.944; learning->Lernen@0.939; detection->Erkennung@0.852; language->Sprache@0.792; transformer->Transformer@0.786
newv9_none_block	2	2022.acl-long.268	318	610.560	612.480	1.920	4	0.8463	0.8791	0.9453	0	4	0	0	2	4	0	language identification->Sprachidentifikation@0.945; transfer learning->Transferlernen@0.875; language->Sprache@0.849; learning->Lernen@0.846
newv9_none_block	2	2022.acl-long.268	319	612.480	614.400	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.268	320	614.400	616.320	1.920	3	0.8258	0.8344	0.8479	0	3	0	0	3	3	0	CRF->CRF@0.848; model->Modell@0.830; BiLSTM-CRF->BiLSTM-CRF@0.826
newv9_none_block	2	2022.acl-long.268	321	616.320	618.240	1.920	2	0.7847	0.8043	0.8240	1	2	0	0	1	1	1	FLR->FLR@0.824; model->Modell@0.785
newv9_none_block	2	2022.acl-long.268	322	618.240	620.160	1.920	1	0.8275	0.8275	0.8275	0	1	0	0	0	0	1	FLR->FLR@0.827
newv9_none_block	2	2022.acl-long.268	323	620.160	622.080	1.920	2	0.8407	0.8559	0.8711	0	2	0	0	1	1	1	transformer->Transformer@0.871; transformers->Transformer@0.841
